Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,98%
DELETE,/booking/2677,1,0,1827.8020999860018,1827.8020999860018,1827.8020999860018,1827.8020999860018,7.0,0.03275269067591297,0.0,1800
DELETE,/booking/2678,1,0,1952.1241000038572,1952.1241000038572,1952.1241000038572,1952.1241000038572,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2679,1,0,1922.7963000012096,1922.7963000012096,1922.7963000012096,1922.7963000012096,7.0,0.03275269067591297,0.0,1900
DELETE,/booking/2680,1,0,1789.913999993587,1789.913999993587,1789.913999993587,1789.913999993587,7.0,0.03275269067591297,0.0,1800
DELETE,/booking/2681,1,0,1871.105300000636,1871.105300000636,1871.105300000636,1871.105300000636,7.0,0.03275269067591297,0.0,1900
DELETE,/booking/2682,1,0,1923.428000009153,1923.428000009153,1923.428000009153,1923.428000009153,7.0,0.03275269067591297,0.0,1900
DELETE,/booking/2683,1,0,1891.1364000232425,1891.1364000232425,1891.1364000232425,1891.1364000232425,7.0,0.03275269067591297,0.0,1900
DELETE,/booking/2684,1,0,1876.1587999761105,1876.1587999761105,1876.1587999761105,1876.1587999761105,7.0,0.03275269067591297,0.0,1900
DELETE,/booking/2685,1,0,1871.6920999868307,1871.6920999868307,1871.6920999868307,1871.6920999868307,7.0,0.03275269067591297,0.0,1900
DELETE,/booking/2686,1,0,1877.7824999997392,1877.7824999997392,1877.7824999997392,1877.7824999997392,7.0,0.03275269067591297,0.0,1900
DELETE,/booking/2687,1,0,1884.9262000003364,1884.9262000003364,1884.9262000003364,1884.9262000003364,7.0,0.03275269067591297,0.0,1900
DELETE,/booking/2688,1,0,1953.2902000064496,1953.2902000064496,1953.2902000064496,1953.2902000064496,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2689,1,0,1955.7161999982782,1955.7161999982782,1955.7161999982782,1955.7161999982782,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2690,1,0,1958.601299993461,1958.601299993461,1958.601299993461,1958.601299993461,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2691,1,0,1972.4146999942604,1972.4146999942604,1972.4146999942604,1972.4146999942604,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2692,1,0,1930.3790999983903,1930.3790999983903,1930.3790999983903,1930.3790999983903,7.0,0.03275269067591297,0.0,1900
DELETE,/booking/2693,1,0,1972.5763000024017,1972.5763000024017,1972.5763000024017,1972.5763000024017,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2694,1,0,2007.597000017995,2007.597000017995,2007.597000017995,2007.597000017995,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2695,1,0,2004.3707999866456,2004.3707999866456,2004.3707999866456,2004.3707999866456,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2696,1,0,2009.7300999914296,2009.7300999914296,2009.7300999914296,2009.7300999914296,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2697,1,0,1997.261200012872,1997.261200012872,1997.261200012872,1997.261200012872,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2698,1,0,1987.5833000114653,1987.5833000114653,1987.5833000114653,1987.5833000114653,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2699,1,0,1981.0783000139054,1981.0783000139054,1981.0783000139054,1981.0783000139054,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2700,1,0,1977.8043999976944,1977.8043999976944,1977.8043999976944,1977.8043999976944,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2701,1,0,2022.8934999904595,2022.8934999904595,2022.8934999904595,2022.8934999904595,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2702,1,0,1974.3297999957576,1974.3297999957576,1974.3297999957576,1974.3297999957576,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2703,1,0,2044.4105000060517,2044.4105000060517,2044.4105000060517,2044.4105000060517,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2704,1,0,1936.8701000057627,1936.8701000057627,1936.8701000057627,1936.8701000057627,7.0,0.03275269067591297,0.0,1900
DELETE,/booking/2705,1,0,1938.3560000278521,1938.3560000278521,1938.3560000278521,1938.3560000278521,7.0,0.03275269067591297,0.0,1900
DELETE,/booking/2706,1,0,1958.8370000128634,1958.8370000128634,1958.8370000128634,1958.8370000128634,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2707,1,0,1996.2790999852587,1996.2790999852587,1996.2790999852587,1996.2790999852587,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2708,1,0,2006.8917000025976,2006.8917000025976,2006.8917000025976,2006.8917000025976,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2709,1,0,2004.458399984287,2004.458399984287,2004.458399984287,2004.458399984287,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2710,1,0,1989.0195000043605,1989.0195000043605,1989.0195000043605,1989.0195000043605,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2711,1,0,2030.1610000024084,2030.1610000024084,2030.1610000024084,2030.1610000024084,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2712,1,0,2020.7233999972232,2020.7233999972232,2020.7233999972232,2020.7233999972232,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2713,1,0,2024.3833000131417,2024.3833000131417,2024.3833000131417,2024.3833000131417,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2714,1,0,2052.198200020939,2052.198200020939,2052.198200020939,2052.198200020939,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2715,1,0,2014.5913000160363,2014.5913000160363,2014.5913000160363,2014.5913000160363,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2716,1,0,2009.3435999879148,2009.3435999879148,2009.3435999879148,2009.3435999879148,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2717,1,0,2056.169499992393,2056.169499992393,2056.169499992393,2056.169499992393,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2718,1,0,2047.0909000141546,2047.0909000141546,2047.0909000141546,2047.0909000141546,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2719,1,0,2067.006199999014,2067.006199999014,2067.006199999014,2067.006199999014,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2720,1,0,2058.2992999989074,2058.2992999989074,2058.2992999989074,2058.2992999989074,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2721,1,0,2049.453400017228,2049.453400017228,2049.453400017228,2049.453400017228,7.0,0.03275269067591297,0.0,2000
DELETE,/booking/2722,1,0,2062.8097000007983,2062.8097000007983,2062.8097000007983,2062.8097000007983,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2723,1,0,2083.508500014432,2083.508500014432,2083.508500014432,2083.508500014432,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2724,1,0,2063.254100008635,2063.254100008635,2063.254100008635,2063.254100008635,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2725,1,0,2075.6810000166297,2075.6810000166297,2075.6810000166297,2075.6810000166297,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2726,1,0,2059.4117999717128,2059.4117999717128,2059.4117999717128,2059.4117999717128,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2727,1,0,2076.653299998725,2076.653299998725,2076.653299998725,2076.653299998725,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2728,1,0,2070.953400019789,2070.953400019789,2070.953400019789,2070.953400019789,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2729,1,0,2065.2781999961007,2065.2781999961007,2065.2781999961007,2065.2781999961007,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2730,1,0,2084.9788000050467,2084.9788000050467,2084.9788000050467,2084.9788000050467,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2731,1,0,2071.3428999879397,2071.3428999879397,2071.3428999879397,2071.3428999879397,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2732,1,0,2080.890700017335,2080.890700017335,2080.890700017335,2080.890700017335,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2733,1,0,2065.196700015804,2065.196700015804,2065.196700015804,2065.196700015804,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2734,1,0,2097.7453000086825,2097.7453000086825,2097.7453000086825,2097.7453000086825,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2735,1,0,2083.5361999925226,2083.5361999925226,2083.5361999925226,2083.5361999925226,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2736,1,0,2081.6493000020273,2081.6493000020273,2081.6493000020273,2081.6493000020273,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2737,1,0,2090.3002999839373,2090.3002999839373,2090.3002999839373,2090.3002999839373,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2738,1,0,2123.739699978614,2123.739699978614,2123.739699978614,2123.739699978614,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2739,1,0,2117.6787999866065,2117.6787999866065,2117.6787999866065,2117.6787999866065,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2740,1,0,2138.935399998445,2138.935399998445,2138.935399998445,2138.935399998445,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2741,1,0,2097.9282000043895,2097.9282000043895,2097.9282000043895,2097.9282000043895,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2742,1,0,2112.2326999902725,2112.2326999902725,2112.2326999902725,2112.2326999902725,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2743,1,0,2086.6807000129484,2086.6807000129484,2086.6807000129484,2086.6807000129484,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2744,1,0,2128.9462000131607,2128.9462000131607,2128.9462000131607,2128.9462000131607,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2745,1,0,2102.728500001831,2102.728500001831,2102.728500001831,2102.728500001831,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2746,1,0,2122.3060000047553,2122.3060000047553,2122.3060000047553,2122.3060000047553,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2747,1,0,2130.1712000276893,2130.1712000276893,2130.1712000276893,2130.1712000276893,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2748,1,0,2124.3109999923036,2124.3109999923036,2124.3109999923036,2124.3109999923036,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2749,1,0,2104.5531000127085,2104.5531000127085,2104.5531000127085,2104.5531000127085,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2750,1,0,2124.2826000088826,2124.2826000088826,2124.2826000088826,2124.2826000088826,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2751,1,0,2114.980199985439,2114.980199985439,2114.980199985439,2114.980199985439,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2752,1,0,2128.6504000017885,2128.6504000017885,2128.6504000017885,2128.6504000017885,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2753,1,0,2134.6131000027526,2134.6131000027526,2134.6131000027526,2134.6131000027526,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2754,1,0,2135.605300019961,2135.605300019961,2135.605300019961,2135.605300019961,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2755,1,0,2194.326099997852,2194.326099997852,2194.326099997852,2194.326099997852,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2756,1,0,2133.0586000112817,2133.0586000112817,2133.0586000112817,2133.0586000112817,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2757,1,0,2191.0207999753766,2191.0207999753766,2191.0207999753766,2191.0207999753766,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2758,1,0,2132.613699999638,2132.613699999638,2132.613699999638,2132.613699999638,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2759,1,0,2134.36389999697,2134.36389999697,2134.36389999697,2134.36389999697,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2760,1,0,2194.7849999996834,2194.7849999996834,2194.7849999996834,2194.7849999996834,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2761,1,0,2132.99260000349,2132.99260000349,2132.99260000349,2132.99260000349,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2762,1,0,2135.9318000031635,2135.9318000031635,2135.9318000031635,2135.9318000031635,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2763,1,0,2148.9044000045396,2148.9044000045396,2148.9044000045396,2148.9044000045396,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2764,1,0,2153.506300004665,2153.506300004665,2153.506300004665,2153.506300004665,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2765,1,0,2171.2006999878213,2171.2006999878213,2171.2006999878213,2171.2006999878213,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2766,1,0,2185.5834999878425,2185.5834999878425,2185.5834999878425,2185.5834999878425,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2767,1,0,2198.645199998282,2198.645199998282,2198.645199998282,2198.645199998282,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2768,1,0,2190.3084999939892,2190.3084999939892,2190.3084999939892,2190.3084999939892,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2769,1,0,2196.3399999949615,2196.3399999949615,2196.3399999949615,2196.3399999949615,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2770,1,0,2188.5707000037655,2188.5707000037655,2188.5707000037655,2188.5707000037655,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2771,1,0,2147.6627999800257,2147.6627999800257,2147.6627999800257,2147.6627999800257,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2772,1,0,2186.358399980236,2186.358399980236,2186.358399980236,2186.358399980236,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2773,1,0,2154.4177000178024,2154.4177000178024,2154.4177000178024,2154.4177000178024,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2774,1,0,2161.1125000054017,2161.1125000054017,2161.1125000054017,2161.1125000054017,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2775,1,0,2138.2844999898225,2138.2844999898225,2138.2844999898225,2138.2844999898225,7.0,0.03275269067591297,0.0,2100
DELETE,/booking/2776,1,0,2198.2732999895234,2198.2732999895234,2198.2732999895234,2198.2732999895234,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2777,1,0,2153.948799998034,2153.948799998034,2153.948799998034,2153.948799998034,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2778,1,0,2158.3883999846876,2158.3883999846876,2158.3883999846876,2158.3883999846876,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2779,1,0,2160.4399000061676,2160.4399000061676,2160.4399000061676,2160.4399000061676,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2780,1,0,2171.924399997806,2171.924399997806,2171.924399997806,2171.924399997806,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2781,1,0,2160.6633000192232,2160.6633000192232,2160.6633000192232,2160.6633000192232,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2782,1,0,2161.6031999874394,2161.6031999874394,2161.6031999874394,2161.6031999874394,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2783,1,0,2163.597100006882,2163.597100006882,2163.597100006882,2163.597100006882,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2784,1,0,2163.4103000105824,2163.4103000105824,2163.4103000105824,2163.4103000105824,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2785,1,0,2176.284699991811,2176.284699991811,2176.284699991811,2176.284699991811,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2786,1,0,2171.049500000663,2171.049500000663,2171.049500000663,2171.049500000663,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2787,1,0,2168.020899989642,2168.020899989642,2168.020899989642,2168.020899989642,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2788,1,0,2161.4202999917325,2161.4202999917325,2161.4202999917325,2161.4202999917325,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2789,1,0,2166.5142999845557,2166.5142999845557,2166.5142999845557,2166.5142999845557,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2790,1,0,2192.0935999951325,2192.0935999951325,2192.0935999951325,2192.0935999951325,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2791,1,0,2189.358400006313,2189.358400006313,2189.358400006313,2189.358400006313,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2792,1,0,2382.474500016542,2382.474500016542,2382.474500016542,2382.474500016542,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2793,1,0,2190.8883999858517,2190.8883999858517,2190.8883999858517,2190.8883999858517,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2794,1,0,2382.906800019555,2382.906800019555,2382.906800019555,2382.906800019555,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2795,1,0,2228.4029999864288,2228.4029999864288,2228.4029999864288,2228.4029999864288,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2796,1,0,2232.9456000006758,2232.9456000006758,2232.9456000006758,2232.9456000006758,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2797,1,0,2186.6941999760456,2186.6941999760456,2186.6941999760456,2186.6941999760456,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2798,1,0,2205.003499984741,2205.003499984741,2205.003499984741,2205.003499984741,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2799,1,0,2207.2609000024386,2207.2609000024386,2207.2609000024386,2207.2609000024386,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2800,1,0,2183.716200001072,2183.716200001072,2183.716200001072,2183.716200001072,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2801,1,0,2188.0333999870345,2188.0333999870345,2188.0333999870345,2188.0333999870345,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2802,1,0,2234.321199997794,2234.321199997794,2234.321199997794,2234.321199997794,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2803,1,0,2389.878799993312,2389.878799993312,2389.878799993312,2389.878799993312,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2804,1,0,2387.356799998088,2387.356799998088,2387.356799998088,2387.356799998088,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2805,1,0,2398.7706000043545,2398.7706000043545,2398.7706000043545,2398.7706000043545,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2806,1,0,2404.2241999995895,2404.2241999995895,2404.2241999995895,2404.2241999995895,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2807,1,0,2413.7442000210285,2413.7442000210285,2413.7442000210285,2413.7442000210285,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2808,1,0,2427.244599995902,2427.244599995902,2427.244599995902,2427.244599995902,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2809,1,0,2394.3226999836043,2394.3226999836043,2394.3226999836043,2394.3226999836043,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2810,1,0,2398.234099993715,2398.234099993715,2398.234099993715,2398.234099993715,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2811,1,0,2215.0717000185978,2215.0717000185978,2215.0717000185978,2215.0717000185978,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2812,1,0,2387.308200006373,2387.308200006373,2387.308200006373,2387.308200006373,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2813,1,0,2389.6346999972593,2389.6346999972593,2389.6346999972593,2389.6346999972593,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2814,1,0,2218.341199972201,2218.341199972201,2218.341199972201,2218.341199972201,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2815,1,0,2439.946800004691,2439.946800004691,2439.946800004691,2439.946800004691,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2816,1,0,2420.236299978569,2420.236299978569,2420.236299978569,2420.236299978569,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2817,1,0,2229.9543999833986,2229.9543999833986,2229.9543999833986,2229.9543999833986,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2818,1,0,2414.604799996596,2414.604799996596,2414.604799996596,2414.604799996596,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2819,1,0,2416.976699983934,2416.976699983934,2416.976699983934,2416.976699983934,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2820,1,0,2405.4727999900933,2405.4727999900933,2405.4727999900933,2405.4727999900933,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2821,1,0,2427.7919000014663,2427.7919000014663,2427.7919000014663,2427.7919000014663,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2822,1,0,2404.9592000083067,2404.9592000083067,2404.9592000083067,2404.9592000083067,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2823,1,0,2442.373099998804,2442.373099998804,2442.373099998804,2442.373099998804,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2824,1,0,2419.7794999927282,2419.7794999927282,2419.7794999927282,2419.7794999927282,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2825,1,0,2423.702799977036,2423.702799977036,2423.702799977036,2423.702799977036,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2826,1,0,2429.19830000028,2429.19830000028,2429.19830000028,2429.19830000028,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2827,1,0,2433.5479000001214,2433.5479000001214,2433.5479000001214,2433.5479000001214,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2828,1,0,2432.150000007823,2432.150000007823,2432.150000007823,2432.150000007823,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2829,1,0,2438.3080000116024,2438.3080000116024,2438.3080000116024,2438.3080000116024,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2830,1,0,2222.4901000154205,2222.4901000154205,2222.4901000154205,2222.4901000154205,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2831,1,0,2229.781700007152,2229.781700007152,2229.781700007152,2229.781700007152,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2832,1,0,2444.4153000076767,2444.4153000076767,2444.4153000076767,2444.4153000076767,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2833,1,0,2230.0001999828964,2230.0001999828964,2230.0001999828964,2230.0001999828964,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2834,1,0,2230.9393000032287,2230.9393000032287,2230.9393000032287,2230.9393000032287,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2835,1,0,2447.3498000006657,2447.3498000006657,2447.3498000006657,2447.3498000006657,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2836,1,0,2426.9723999896087,2426.9723999896087,2426.9723999896087,2426.9723999896087,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2837,1,0,2447.6854000240564,2447.6854000240564,2447.6854000240564,2447.6854000240564,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2838,1,0,2438.7021000147797,2438.7021000147797,2438.7021000147797,2438.7021000147797,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2839,1,0,2462.5802999944426,2462.5802999944426,2462.5802999944426,2462.5802999944426,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2840,1,0,2442.642200010596,2442.642200010596,2442.642200010596,2442.642200010596,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2841,1,0,2226.8809999804944,2226.8809999804944,2226.8809999804944,2226.8809999804944,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2842,1,0,2441.866500012111,2441.866500012111,2441.866500012111,2441.866500012111,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2843,1,0,2463.813400012441,2463.813400012441,2463.813400012441,2463.813400012441,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2844,1,0,2470.64629997476,2470.64629997476,2470.64629997476,2470.64629997476,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2845,1,0,2443.6747999861836,2443.6747999861836,2443.6747999861836,2443.6747999861836,7.0,0.03275269067591297,0.0,2400
DELETE,/booking/2846,1,0,2471.4344999811146,2471.4344999811146,2471.4344999811146,2471.4344999811146,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2847,1,0,2461.275800014846,2461.275800014846,2461.275800014846,2461.275800014846,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2848,1,0,2227.263800014043,2227.263800014043,2227.263800014043,2227.263800014043,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2849,1,0,2229.6193999936804,2229.6193999936804,2229.6193999936804,2229.6193999936804,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2850,1,0,2467.1496000082698,2467.1496000082698,2467.1496000082698,2467.1496000082698,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2851,1,0,2240.2959000028204,2240.2959000028204,2240.2959000028204,2240.2959000028204,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2852,1,0,2490.3527999995276,2490.3527999995276,2490.3527999995276,2490.3527999995276,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2853,1,0,2473.3470999926794,2473.3470999926794,2473.3470999926794,2473.3470999926794,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2854,1,0,2463.707400020212,2463.707400020212,2463.707400020212,2463.707400020212,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2855,1,0,2482.4072000046726,2482.4072000046726,2482.4072000046726,2482.4072000046726,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2856,1,0,2467.301700002281,2467.301700002281,2467.301700002281,2467.301700002281,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2857,1,0,2236.9759999855887,2236.9759999855887,2236.9759999855887,2236.9759999855887,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2858,1,0,2231.1060999927577,2231.1060999927577,2231.1060999927577,2231.1060999927577,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2859,1,0,2230.9518000110984,2230.9518000110984,2230.9518000110984,2230.9518000110984,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2860,1,0,2242.7322000148706,2242.7322000148706,2242.7322000148706,2242.7322000148706,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2861,1,0,2246.8633000098635,2246.8633000098635,2246.8633000098635,2246.8633000098635,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2862,1,0,2243.1623000011314,2243.1623000011314,2243.1623000011314,2243.1623000011314,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2863,1,0,2245.097800012445,2245.097800012445,2245.097800012445,2245.097800012445,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2864,1,0,2242.0486000191886,2242.0486000191886,2242.0486000191886,2242.0486000191886,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2865,1,0,2247.807699983241,2247.807699983241,2247.807699983241,2247.807699983241,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2866,1,0,2248.5952000133693,2248.5952000133693,2248.5952000133693,2248.5952000133693,7.0,0.03275269067591297,0.0,2200
DELETE,/booking/2867,1,0,2473.079499992309,2473.079499992309,2473.079499992309,2473.079499992309,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2868,1,0,2482.1503999992274,2482.1503999992274,2482.1503999992274,2482.1503999992274,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2869,1,0,2483.218499983195,2483.218499983195,2483.218499983195,2483.218499983195,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2870,1,0,2483.8102999783587,2483.8102999783587,2483.8102999783587,2483.8102999783587,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2871,1,0,2474.425499996869,2474.425499996869,2474.425499996869,2474.425499996869,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2872,1,0,2489.41609999747,2489.41609999747,2489.41609999747,2489.41609999747,7.0,0.03275269067591297,0.0,2500
DELETE,/booking/2873,1,0,2476.4020999718923,2476.4020999718923,2476.4020999718923,2476.4020999718923,7.0,0.03275269067591297,0.0,2500
